time,open,high,low,close,Volume
2013-04-26,2057.1000000000004,2075.6000000000004,2039.6000000000004,2045.1000000000004,15189
2013-04-29,2057.9000000000005,2069.5000000000005,2054.0000000000005,2058.9000000000005,9991
2013-04-30,2066.0000000000005,2070.7000000000007,2053.0000000000005,2063.5000000000005,9174
2013-05-01,2066.9000000000005,2068.4000000000005,2031.5000000000005,2037.6000000000004,6947
2013-05-02,2049.1000000000004,2063.7000000000007,2040.0000000000005,2059.1000000000004,4840
2013-05-03,2058.2000000000007,2078.5000000000005,2047.9000000000005,2055.6000000000004,7923
2013-05-06,2061.0000000000005,2069.6000000000004,2055.9000000000005,2059.5000000000005,3865
2013-05-07,2060.6000000000004,2061.5000000000005,2032.1000000000004,2040.4000000000005,29066
2013-05-08,2042.6000000000004,2067.1000000000004,2038.7000000000005,2065.3,23132
2013-05-09,2062.9000000000005,2065.0000000000005,2043.7000000000005,2060.0000000000005,37883
2013-05-10,2048.1000000000004,2052.2000000000007,2009.8000000000004,2027.9000000000005,21907
2013-05-13,2040.0000000000005,2040.0000000000005,2016.1000000000004,2025.6000000000004,23999
2013-05-14,2021.5000000000005,2036.0000000000005,2011.3000000000004,2015.8000000000004,18421
2013-05-15,2014.8000000000004,2019.9000000000005,1978.0000000000005,1987.5000000000005,18628
2013-05-16,1985.0000000000005,1988.0000000000005,1959.2000000000005,1978.2000000000005,18420
2013-05-17,1977.2000000000005,1981.8000000000004,1944.8000000000004,1956.0000000000005,27785
2013-05-20,1952.1000000000004,1989.2000000000005,1928.0000000000005,1975.4000000000005,21286
2013-05-21,1982.8000000000004,1991.0000000000005,1949.3000000000004,1968.8000000000004,16858
2013-05-22,1964.6000000000004,2004.0000000000005,1944.4000000000005,1958.4000000000005,50602
2013-05-23,1958.4000000000005,1988.0000000000005,1946.3000000000004,1982.8000000000004,27808
2013-05-24,1981.0000000000005,1988.0000000000005,1972.0000000000005,1977.5000000000005,37955
2013-05-28,1977.5000000000005,1991.9000000000005,1962.8000000000004,1969.7000000000005,126897
2013-05-29,1970.9000000000005,1985.4000000000005,1969.7000000000005,1981.8000000000004,131116
2013-05-30,1981.4000000000005,2007.8000000000004,1978.5000000000005,2002.1000000000006,4500
2013-05-31,2005.0000000000005,2011.5000000000005,1974.6000000000006,1983.1000000000006,2577
2013-06-03,1978.5000000000005,2006.7000000000005,1978.5000000000005,2002.2000000000005,4177
2013-06-04,2002.7000000000005,2005.0000000000005,1978.5000000000005,1987.5000000000005,4410
2013-06-05,1989.7000000000005,1999.9000000000005,1985.7000000000005,1988.8000000000004,2689
2013-06-06,1991.7000000000005,2013.7000000000005,1981.7000000000005,2006.1000000000006,3152
2013-06-07,2002.4000000000005,2008.0000000000005,1967.3000000000004,1973.1000000000006,5702
2013-06-10,1968.4000000000005,1977.7000000000005,1965.7000000000005,1976.1000000000006,2482
2013-06-11,1976.7000000000005,1976.7000000000005,1955.1000000000006,1967.0000000000005,4328
2013-06-12,1967.2000000000005,1983.3000000000004,1962.5000000000005,1982.0000000000005,3738
2013-06-13,1978.6000000000006,1984.2000000000005,1963.8000000000004,1967.8000000000004,4859
2013-06-14,1975.5000000000005,1981.6000000000006,1967.9000000000005,1977.6000000000006,2073
2013-06-17,1980.5000000000005,1981.2000000000005,1970.3000000000004,1973.1000000000006,1592
2013-06-18,1974.6000000000006,1974.6000000000006,1950.3000000000004,1956.9000000000005,1917
2013-06-19,1957.4000000000005,1965.7000000000005,1938.3000000000004,1964.0000000000005,2634
2013-06-20,1938.7000000000005,1938.7000000000005,1865.6000000000006,1876.1000000000006,10668
2013-06-21,1867.8000000000004,1891.2000000000005,1858.5000000000005,1881.9000000000005,8968
2013-06-24,1887.8000000000004,1890.5000000000005,1865.4000000000005,1867.0000000000005,4358
2013-06-25,1871.2000000000005,1877.8000000000004,1861.0000000000005,1864.9000000000005,7481
2013-06-26,1867.2000000000005,1867.2000000000005,1810.6000000000006,1819.4000000000005,18603
2013-06-27,1814.9000000000005,1833.6000000000006,1786.2000000000005,1801.2000000000005,19932
2013-06-28,1790.7000000000005,1824.6000000000006,1770.3000000000004,1813.6000000000006,18089
2013-07-01,1824.1000000000006,1850.8000000000004,1814.4000000000005,1845.7000000000005,15883
2013-07-02,1843.5000000000005,1856.7000000000005,1829.6000000000006,1833.5000000000005,19463
2013-07-03,1833.2000000000005,1849.2000000000005,1826.0000000000005,1842.0000000000005,20524
2013-07-05,1845.9000000000005,1845.9000000000005,1797.1000000000006,1802.7000000000005,17455
2013-07-08,1811.6000000000006,1827.0000000000005,1806.2000000000005,1824.9000000000005,23524
2013-07-09,1824.1000000000006,1848.4000000000005,1824.0000000000005,1835.9000000000005,17417
2013-07-10,1839.4000000000005,1855.1000000000006,1833.3000000000004,1837.3000000000004,19351
2013-07-11,1855.5000000000005,1886.7000000000005,1853.5000000000005,1869.7000000000005,29610
2013-07-12,1874.9000000000005,1876.8000000000004,1856.7000000000005,1867.3000000000004,17395
2013-07-15,1874.2000000000005,1883.2000000000005,1862.4000000000005,1873.1000000000006,22041
2013-07-16,1871.7000000000005,1884.1000000000006,1865.7000000000005,1879.7000000000005,19172
2013-07-17,1879.2000000000005,1888.8000000000004,1858.3000000000004,1866.5000000000005,32500
2013-07-18,1862.7000000000005,1876.9000000000005,1862.7000000000005,1873.2000000000005,15918
2013-07-19,1872.6000000000006,1885.8000000000004,1871.5000000000005,1881.7000000000005,30112
2013-07-22,1885.0000000000005,1928.2000000000005,1884.5000000000005,1925.0000000000005,37658
2013-07-23,1923.4000000000005,1936.9000000000005,1914.3000000000004,1922.9000000000005,41894
2013-07-24,1931.7000000000005,1935.1000000000006,1901.2000000000005,1907.8000000000004,35580
2013-07-25,1908.7000000000005,1925.9000000000005,1896.6000000000006,1917.2000000000005,53156
2013-07-26,1921.5000000000005,1928.6000000000006,1900.0000000000005,1909.6000000000006,63640
2013-07-29,1921.2000000000005,1926.2000000000005,1910.8000000000004,1917.3000000000004,102050
2013-07-30,1915.3000000000004,1916.9000000000003,1905.5000000000005,1912.5000000000005,975
2013-07-31,1914.5000000000005,1925.6000000000004,1894.2000000000003,1900.7000000000003,3208
2013-08-01,1911.8000000000004,1916.2000000000003,1895.8000000000004,1898.9000000000003,817
2013-08-02,1892.7000000000003,1904.6000000000004,1871.3000000000004,1898.2000000000003,1062
2013-08-05,1901.6000000000004,1904.5000000000005,1885.1000000000004,1890.0000000000005,758
2013-08-06,1887.7000000000003,1891.6000000000004,1866.8000000000004,1870.0000000000005,829
2013-08-07,1869.1000000000004,1874.8000000000004,1860.6000000000004,1872.7000000000003,2627
2013-08-08,1871.8000000000004,1900.6000000000004,1871.8000000000004,1897.4000000000003,2159
2013-08-09,1900.6000000000004,1902.5000000000005,1894.2000000000003,1899.7000000000003,752
2013-08-12,1902.1000000000004,1930.8000000000004,1902.1000000000004,1921.7000000000003,1276
2013-08-13,1923.8000000000004,1926.0000000000005,1906.1000000000004,1908.0000000000005,966
2013-08-14,1908.2000000000003,1922.2000000000003,1903.6000000000004,1920.9000000000003,809
2013-08-15,1924.6000000000004,1954.9000000000003,1909.0000000000005,1948.4000000000003,1721
2013-08-16,1952.5000000000005,1966.6000000000004,1946.6000000000004,1958.5000000000005,2275
2013-08-19,1965.1000000000004,1969.7000000000003,1950.6000000000004,1953.2000000000003,2174
2013-08-20,1955.9000000000003,1963.5000000000005,1939.4000000000003,1960.1000000000004,826
2013-08-21,1956.5000000000005,1966.0000000000005,1947.1000000000004,1957.6000000000004,1084
2013-08-22,1951.1000000000004,1964.6000000000004,1944.5000000000005,1958.2000000000003,2034
2013-08-23,1965.2000000000003,1987.0000000000005,1955.7000000000003,1983.2000000000003,1505
2013-08-26,1989.6000000000004,1991.6000000000004,1976.6000000000004,1980.5000000000005,737
2013-08-27,1992.2000000000003,2010.9000000000003,1986.0000000000005,2007.6000000000004,2760
2013-08-28,2004.9000000000003,2020.3000000000004,2002.8000000000004,2006.2000000000003,1330
2013-08-29,2001.6000000000004,2003.1000000000004,1989.6000000000004,2000.3000000000004,2171
2013-08-30,1983.4000000000003,1983.4000000000003,1983.4000000000003,1983.4000000000003,0
2013-09-03,1966.6000000000004,2003.3000000000004,1962.9000000000003,1999.4000000000003,1310
2013-09-04,1998.6000000000004,2000.6000000000004,1972.5000000000005,1977.3000000000004,2980
2013-09-05,1978.5000000000005,1984.0000000000005,1952.4000000000003,1960.3000000000004,1295
2013-09-06,1956.3000000000004,1980.0000000000005,1951.4000000000003,1973.9000000000003,1373
2013-09-09,1975.3000000000004,1978.1000000000004,1970.6000000000004,1974.1000000000004,1668
2013-09-10,1970.4000000000003,1970.7000000000003,1945.6000000000004,1951.5000000000005,3177
2013-09-11,1952.4000000000003,1955.3000000000004,1946.1000000000004,1951.3000000000004,1932
2013-09-12,1952.5000000000005,1952.5000000000005,1908.6000000000004,1918.1000000000004,2413
2013-09-13,1911.1000000000004,1917.8000000000004,1893.5000000000005,1896.1000000000004,2302
2013-09-16,1916.6000000000004,1921.7000000000003,1891.6000000000004,1905.3000000000004,1903
2013-09-17,1900.4000000000003,1910.1000000000004,1895.6000000000004,1897.0000000000005,1694
2013-09-18,1892.1000000000004,1954.4000000000003,1871.6000000000004,1895.2000000000003,1245
2013-09-19,1949.4000000000003,1962.4000000000003,1946.3000000000004,1956.9000000000003,1619
2013-09-20,1954.0000000000005,1955.6000000000004,1912.7000000000003,1920.0000000000005,3667
2013-09-23,1914.2000000000003,1919.2000000000003,1903.0000000000005,1914.4000000000003,1702
2013-09-24,1909.3000000000004,1916.5000000000005,1893.5000000000005,1903.7000000000003,2661
2013-09-25,1913.6000000000004,1925.5000000000005,1904.3000000000004,1923.6000000000004,1366
2013-09-26,1921.3000000000004,1926.7000000000003,1906.6000000000004,1911.4000000000003,4812
2013-09-27,1911.3000000000004,1930.8000000000004,1909.1000000000004,1926.5000000000005,2383
2013-09-30,1938.3000000000004,1938.3000000000004,1911.2000000000003,1914.3000000000004,2340
